"locator_domain","page_url","location_name","street_address","city","state","zip","country_code","store_number","phone","location_type","latitude","longitude","hours_of_operation"
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/corsicana/3378","CORSICANA - AUTH HOMETOWN","836 W 7TH AVE","CORSICANA","TX","75110","US","0003378","(903) 872-0887","<MISSING>","32.087532","-96.471001","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/decatur/5551","DECATUR-BUDDY'S","1012 W BUSINESS 380","DECATUR","TX","76234","US","0005551","() -","<MISSING>","33.232056","-97.598407","mon 8 AM - 9 PM tue 8 AM - 9 PM wed 8 AM - 9 PM thu 8 AM - 9 PM fri 8 AM - 9 PM sat 8 AM - 9 PM sun 9 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/mineola/3988","MINEOLA - AUTH HOMETOWN","332 W FM 564","MINEOLA","TX","75773","US","0003988","(903) 569-8099","<MISSING>","32.683149","-95.46735","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/mexia/3948","MEXIA - AUTH HOMETOWN","909 E MILAM","MEXIA","TX","76667","US","0003948","(254) 562-9555","<MISSING>","31.684418","-96.473598","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/paris/7684","PARIS o AUTH HOMETOWN","3020 CLARKSVILLE ST","PARIS","TX","75460","US","0007684","(430) 562-9770","<MISSING>","33.649676","-95.521893","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nm/hobbs/3319","HOBBS - AUTH HOMETOWN","405 E NAVAJO DR","HOBBS","NM","88240","US","0003319","(575) 492-0445","<MISSING>","32.740124","-103.13161","mon 10 AM - 7 PM tue 10 AM - 7 PM wed 10 AM - 7 PM thu 10 AM - 7 PM fri 10 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/plainview/3538","PLAINVIEW - AUTH HOMETOWN","1507 W 5TH ST","PLAINVIEW","TX","79072","US","0003538","(806) 293-2244","<MISSING>","34.184086","-101.72021","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ky/pikeville/3146","PIKEVILLE - AUTH HOMETOWN","170 TOWN MOUNTAIN RD STE 1","PIKEVILLE","KY","41501","US","0003146","(606) 432-2571","<MISSING>","37.484338","-82.511822","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ky/middlesboro/4139","MIDDLESBORO - AUTH HOMETOWN","2801 US HIGHWAY 25E STE 400","MIDDLESBORO","KY","40965","US","0004139","(606) 248-3399","<MISSING>","36.605605","-83.700455","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 6 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/atlanta/3956","ATLANTA - AUTH HOMETOWN","301 E MAIN ST","ATLANTA","TX","75551","US","0003956","(903) 796-2845","<MISSING>","33.113285","-94.162872","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tx/nacogdoches/3418","NACOGDOCHES - AUTH HOMETOWN","3801 NORTH ST","NACOGDOCHES","TX","75965","US","0003418","(936) 569-8262","<MISSING>","31.639338","-94.653412","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/nashville/5270","NASHVILLE - AUTH HOMETOWN","1401 S. FOURTH ST.","NASHVILLE","AR","71852","US","0005270","(870) 845-3200","<MISSING>","33.930437","-93.850092","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 8.30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/superior/9490","MARINER MALL","69 N 28TH STREET STE 400","SUPERIOR","WI","54880","US","0009490","(715) 392-4400","<MISSING>","46.706337","-92.073962","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 10 AM - 3 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/spooner/3729","SPOONER - AUTH HOMETOWN","316 SERVICE RD","SPOONER","WI","54801","US","0003729","(715) 635-4887","<MISSING>","45.822235","-91.884979","mon 8 AM - 6 PM tue 8 AM - 6 PM wed 8 AM - 6 PM thu 8 AM - 6 PM fri 8 AM - 6 PM sat 8 AM - 5 PM sun 10 AM - 3 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/ashland/3891","ASHLAND - AUTH HOMETOWN","811 3RD STREET WEST","ASHLAND","WI","54806","US","0003891","(715) 685-2736","<MISSING>","46.602272","-90.862167","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/brainerd/3441","BRAINERD - AUTH HOMETOWN","302 5TH AVE NE UNIT 3","BRAINERD","MN","56401","US","0003441","(218) 824-9313","<MISSING>","46.383595","-94.258148","mon 9 AM - 5 PM tue 9 AM - 5 PM wed 9 AM - 5 PM thu 9 AM - 5 PM fri 9 AM - 5 PM sat 9 AM - 5 PM sun 12 AM - 12 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/mn/cambridge/3453","CAMBRIDGE - AUTH HOMETOWN","1950 2ND AVENUE SE","CAMBRIDGE","MN","55008","US","0003453","(763) 689-4334","<MISSING>","45.57115","-93.208739","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/wi/rice lake/3731","RICE LAKE - AUTH HOMETOWN","2800 COLLEGE DR","RICE LAKE","WI","54868","US","0003731","(715) 234-2113","<MISSING>","45.481274","-91.743553","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/il/harrisburg/3681","HARRISBURG - AUTH HOMETOWN","601 N COMMERCIAL ST STE 10","HARRISBURG","IL","62946","US","0003681","(618) 253-4007","<MISSING>","37.743473","-88.526398","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 7 PM sun 9 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tn/paris/3186","PARIS - AUTH HOMETOWN","1060 MINERAL WELLS AVE","PARIS","TN","38242","US","0003186","(731) 641-4430","<MISSING>","36.285355","-88.309731","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/in/jasper/3021","JASPER - AUTH HOMETOWN","220 BADEN STRASSE","JASPER","IN","47546","US","0003021","(812) 482-3121","<MISSING>","38.426861","-86.938538","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9:30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/spencer/3831","SPENCER - AUTH HOMETOWN","915 13TH ST SW","SPENCER","IA","51301","US","0003831","(712) 264-1111","<MISSING>","43.124199","-95.156242","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ia/fort dodge/1871","FORT DODGE AUTH HMTWN STORE","217 S 25TH ST SUITE A02","FORT DODGE","IA","50501","US","0001871","(515) 574-8000","<MISSING>","42.504","-94.163","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ne/fremont/3920","FREMONT - AUTH HOMETOWN","1690 E 23RD ST","FREMONT","NE","68025","US","0003920","(402) 727-5225","<MISSING>","41.451321","-96.476334","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ga/east ellijay/3635","E ELLIJAY - AUTH HOMETOWN","67 FOWLER ST","EAST ELLIJAY","GA","30539","US","0003635","(706) 636-1255","<MISSING>","34.685291","-84.474792","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/tn/crossville/3176","CUMBERLAND SQ","1860 N MAIN ST","CROSSVILLE","TN","38555","US","0003176","(931) 456-7678","<MISSING>","35.97308792","-85.03805414","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/nc/murphy/3416","VALLEY VLG S/C","1262 ANDREWS RD","MURPHY","NC","28906","US","0003416","(828) 837-2161","<MISSING>","35.107746","-84.011024","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 9 AM - 2 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ga/blairsville/3896","BLAIRSVILLE - AUTH HOMETOWN","45 HOMETOWN WAY SUITE A","BLAIRSVILLE","GA","30512","US","0003896","(706) 745-6600","<MISSING>","34.881395","-83.947326","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/west helena/3926","WEST HELENA - AUTH HOMETOWN","1005 HIGHWAY #49 WEST","WEST HELENA","AR","72390","US","0003926","(870) 572-0001","<MISSING>","34.55418","-90.662823","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 8.30 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/forrest city/3117","FORREST CITY -AUTH HOMETOWN","828 N WASHINGTON ST","FORREST CITY","AR","72335","US","0003117","(870) 633-5710","<MISSING>","35.015629","-90.787277","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/wynne/3880","WYNNE - AUTH HOMETOWN","702 HWY 64 E","WYNNE","AR","72396","US","0003880","(870) 238-5900","<MISSING>","35.235371","-90.784348","mon 8.30 AM - 6 PM tue 8.30 AM - 6 PM wed 8.30 AM - 6 PM thu 8.30 AM - 6 PM fri 8.30 AM - 6 PM sat 8.30 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/west memphis/3777","W MEMPHIS - AUTH HOMETOWN","209 SHOPPINGWAY BLVD","WEST MEMPHIS","AR","72301","US","0003777","(870) 735-0001","<MISSING>","35.165428","-90.187286","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/cabot/4142","CABOT - AUTH HOMETOWN","905 WEST MAIN STREET","CABOT","AR","72023","US","0004142","(501) 605-5900","<MISSING>","34.975998","-92.024334","mon 9:30 AM - 7 PM tue 9:30 AM - 7 PM wed 9:30 AM - 7 PM thu 9:30 AM - 7 PM fri 9:30 AM - 7 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ms/olive branch/7614","VILLAGE SHOPS AT CRUMPLER PLC","7501 GOODMAN RD SUITE E","OLIVE BRANCH","MS","38654","US","0007614","(662) 890-9334","<MISSING>","34.962181","-89.856727","mon 9:30 AM - 6:30 PM tue 9:30 AM - 6:30 PM wed 9:30 AM - 6:30 PM thu 9:30 AM - 6:30 PM fri 9:30 AM - 6:30 PM sat 9:30 AM - 6:30 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/heber springs/3873","HEBER SPRINGS-AUTH HOMETOWN","1010 HIGHWAY 25B","HEBER SPRINGS","AR","72543","US","0003873","(501) 206-1700","<MISSING>","35.473175","-92.00898","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/batesville/3057","BATESVILLE - AUTH HOMETOWN","2395 HARRISON ST","BATESVILLE","AR","72501","US","0003057","(870) 793-5791","<MISSING>","35.769268","-91.626068","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ar/monticello/3007","MONTICELLO - AUTH HOMETOWN","749 WALMART ACCESS RD","MONTICELLO","AR","71655","US","0003007","(870) 367-6222","<MISSING>","33.634235","-91.803352","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 11 AM - 4 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ms/oxford/3327","OXFORD - AUTH HOMETOWN","707 N LAMAR BLVD","OXFORD","MS","38655","US","0003327","(662) 234-4541","<MISSING>","34.373108","-89.517029","mon 9 AM - 6 PM tue 9 AM - 6 PM wed 9 AM - 6 PM thu 9 AM - 6 PM fri 9 AM - 6 PM sat 9 AM - 6 PM sun 12 AM - 5 PM "
"https://www.searshometownstores.com/","https://www.searshometownstores.com/home/ri/no kingstown/5571","N KINGSTOWN - AUTH HOMETOWN","6655 POST RD","NO KINGSTOWN","RI","02852","US","0005571","(401) 885-1120","<MISSING>","41.617207","-71.457976","mon 9 AM - 7 PM tue 9 AM - 7 PM wed 9 AM - 7 PM thu 9 AM - 7 PM fri 9 AM - 7 PM sat 9 AM - 6 PM sun 10 AM - 4 PM "
